isbn13,medium_id,title,description,published_year,average_rating,num_pages,desc_length,bildlink,categories,author_list,description_clean
9783453427815.0,28335,The map of longing,"Ein attraktiver Fremder. Ein Spiel voller Emotionen. Eine Liebe, die alles verändert.  Mit farbig gestaltetem Buchschnitt – nur in limitierter Erstauflage der gedruckten Ausgabe (Lieferung je nach Verfügbarkeit)  Grace wurde nur aus einem Grund geboren: Sie sollte ihre schwerkranke Schwester Lucy retten. Als Lucy trotz aller Bemühungen stirbt, sieht Grace keinen Sinn mehr in ihrem Leben. Bis sie eines Tages die »Karte der Sehnsüchte« entdeckt – ein Spiel mit Aufgaben, das Lucy sich vor ihrem Tod ausgedacht hat. Den Anweisungen folgend sucht Grace einen Fremden namens Will auf. Sofort fühlt sie eine tiefe Verbundenheit zu dem geheimnisvollen Mann. Gemeinsam folgen sie der Karte und begeben sich auf eine Reise voller Möglichkeiten und vergessener Träume, aber auch voller Schmerz. Wie kannst du vorankommen, wenn die Vergangenheit dich immer wieder zurückhält? Grace glaubt, die Antwort zu kennen: durch Liebe. Doch um Will lieben zu können, muss sie erst sich selbst akzeptieren. Und das ist die schwierigste Aufgabe von allen.",2024.0,,523.0,1036,https://media1.jpc.de/image/h320/front/0/9783453427815.jpg,Liebe Junge Erwachsene ,"['Kellen, Alice Rüdiger, Anja']",ein attraktiver fremder ein spiel voller emotionen eine liebe die alles verndert mit farbig gestaltetem buchschnitt nur limitierter erstauflage der gedruckten ausgabe lieferung je nach verfgbarkeit grace wurde nur au einem grund geboren sie sollte ihre schwerkranke schwester lucy retten al lucy trotz aller bemhungen stirbt sieht grace keinen sinn mehr ihrem leben bi sie eines tages die karte der sehnschte entdeckt ein spiel mit aufgaben da lucy sich vor ihrem tod ausgedacht hat den anweisungen folgend sucht grace einen fremden namens auf sofort fhlt sie eine tiefe verbundenheit zu dem geheimnisvollen mann gemeinsam folgen sie der karte und begeben sich auf eine reise voller mglichkeiten und vergessener trume aber auch voller schmerz wie kannst du vorankommen wenn die vergangenheit dich immer wieder zurckhlt grace glaubt die antwort zu kennen durch liebe doch um lieben zu knnen mus sie erst sich selbst akzeptieren und da ist die schwierigste aufgabe von allen
9783499011504.0,28336,Die Gefangene,"Auch ein goldener Käfig ist immer noch ein Käfig …  Dunkel, herzzerreissend, atemberaubend spannend – endlich gibt es die Fantasy-Erfolgsserie, inspiriert vom König-Midas-Mythos, auch auf Deutsch.  Gold. Goldene Böden, goldene Wände, goldene Möbel, goldene Kleider. Im Schloss von Hohenläuten ist alles aus Gold.  Selbst ich.  Ich bin das lebende Symbol der Macht von König Midas. Die Macht, alles in Gold zu verwandeln, was er berührt. Für Aussenstehende bin ich nur seine goldene Hure, aber für Midas bin ich mehr. Ich war schon bei ihm, bevor er König wurde. Ich war bei ihm, als wir nur einander hatten. Er hat mir damals versprochen, dass er für meine Sicherheit sorgen würde. Und das hat er getan. Obwohl ich meine Freiheit opfern musste, bin ich sicher – bis Krieg und Verrat unser goldenes Schloss erreichen. Bis mein Vertrauen in Midas erschüttert wird. Bis ich die Monster kennenlerne, vor denen er mich schützen sollte …",2023.0,,394.0,931,https://media1.jpc.de/image/h320/front/0/9783499011504.jpg,Junge Erwachsene Fantasy Liebe,"['Kennedy, Raven Lamatsch, Vanessa']",auch ein goldener kfig ist immer noch ein kfig dunkel herzzerreissend atemberaubend spannend endlich gibt e die fantasyerfolgsserie inspiriert vom knigmidasmythos auch auf deutsch gold goldene bden goldene wnde goldene mbel goldene kleider im schloss von hohenluten ist alles au gold selbst ich ich bin da lebende symbol der macht von knig midas die macht alles gold zu verwandeln er berhrt fr aussenstehende bin ich nur seine goldene hure aber fr midas bin ich mehr ich war schon bei ihm bevor er knig wurde ich war bei ihm al wir nur einander hatten er hat mir damals versprochen das er fr meine sicherheit sorgen wrde und da hat er getan obwohl ich meine freiheit opfern musste bin ich sicher bi krieg und verrat unser goldenes schloss erreichen bi mein vertrauen midas erschttert wird bi ich die monster kennenlerne vor denen er mich schtzen sollte
9783499011511.0,28337,Die Verräterin,"Gold kann blenden, Lügen können binden …   Band 2 der Fantasy-Erfolgsreihe.  Ich bin meinem goldenen Käfig entkommen. Nach zehn Jahren hinter den Mauern von König Midas’ Schloss konnte ich endlich die Freiheit kosten – nur um direkt wieder in Gefangenschaft zu geraten. Nun befinde ich mich in den Fängen eines feindlichen Königs, bin allein inmitten seiner Armee. Diese Armee wird angeführt von einem Mann, der für seine Grausamkeit und seine tödliche Effizienz auf dem Schlachtfeld bekannt ist. Und das ist noch nicht einmal das Schlimmste. Denn Kommandant Riss ist nicht einfach nur ein Mann. Er ist ein Fae, ebenso trügerisch wie verführerisch. Und er droht mein gefährlichstes Geheimnis zu entlarven …",2023.0,,445.0,706,https://media1.jpc.de/image/h320/front/0/9783499011511.jpg,Junge Erwachsene Fantasy Liebe,"['Kennedy, Raven Nirschl, Anita']",gold kann blenden lgen knnen binden band der fantasyerfolgsreihe ich bin meinem goldenen kfig entkommen nach zehn jahren hinter den mauern von knig midas schloss konnte ich endlich die freiheit kosten nur um direkt wieder gefangenschaft zu geraten nun befinde ich mich den fngen eines feindlichen knigs bin allein inmitten seiner armee diese armee wird angefhrt von einem mann der fr seine grausamkeit und seine tdliche effizienz auf dem schlachtfeld bekannt ist und da ist noch nicht einmal da schlimmste denn kommandant riss ist nicht einfach nur ein mann er ist ein fae ebenso trgerisch wie verfhrerisch und er droht mein gefhrlichstes geheimnis zu entlarven
9783499011528.0,28338,Die Geliebte,"Schweigen ist Gold. Doch ich werde nicht länger still sein …  Band 3 der Fantasy-Erfolgsreihe. Absolut süchtig machend.  Midas. Herrscher des sechsten Königreichs. Man nennt ihn den goldenen König. Ich habe mich viel zu lange von seiner glänzenden Fassade täuschen lassen, habe mich belügen, manipulieren und ausnutzen lassen. Doch das ist jetzt vorbei. Weder er noch irgendjemand sonst wird mich noch einmal einsperren. Dank eines verführerischen Fae-Kriegers habe ich meine Stärke gefunden, und dadurch ändert sich alles. Bisher war ich im Kampf der Könige um Macht und Einfluss nur eine goldene Spielfigur. Doch ein einziger Zug kann das ganze Spiel verändern. Und diesmal werde ich diesen Zug machen …",2023.0,,655.0,705,https://media1.jpc.de/image/h320/front/0/9783499011528.jpg,Junge Erwachsene Fantasy Liebe,"['Kennedy, Raven Lamatsch, Vanessa']",schweigen ist gold doch ich werde nicht lnger still sein band der fantasyerfolgsreihe absolut schtig machend midas herrscher de sechsten knigreichs man nennt ihn den goldenen knig ich habe mich viel zu lange von seiner glnzenden fassade tuschen lassen habe mich belgen manipulieren und ausnutzen lassen doch da ist jetzt vorbei weder er noch irgendjemand sonst wird mich noch einmal einsperren dank eines verfhrerischen faekriegers habe ich meine strke gefunden und dadurch ndert sich alles bisher war ich im kampf der knige um macht und einfluss nur eine goldene spielfigur doch ein einziger zug kann da ganze spiel verndern und diesmal werde ich diesen zug machen
9783499011535.0,28339,Die Kämpferin,"Meine Magie ist goldener Tod …  Epische Fantasy und herzzerreissende Liebesgeschichte. Band 4 der  Spiegel -Bestseller-Reihe.  König Midas hat mir alles genommen. Geblieben ist mir nur diese eine Sicherheit: Ich werde nie wieder zulassen, dass jemand so viel Macht über mich hat. Deshalb muss ich lernen, meine Magie zu kontrollieren. Ich muss lernen zu kämpfen. Und zwar so schnell wie möglich. Denn durch meinen Angriff auf Midas habe ich die anderen Monarchen gegen mich aufgebracht. Sie verlangen meine Auslieferung. Doch der mächtigste von ihnen steht auf meiner Seite. Er würde die Welt für mich in Brand setzen, und ich für ihn. Und wenn uns das in den Augen der Welt zu den Bösen macht … dann lasst sie brennen!",2024.0,,789.0,719,https://media1.jpc.de/image/h320/front/0/9783499011535.jpg,Junge Erwachsene Fantasy Liebe,"['Kennedy, Raven Nirschl, Anita']",meine magie ist goldener tod epische fantasy und herzzerreissende liebesgeschichte band der spiegel bestsellerreihe knig midas hat mir alles genommen geblieben ist mir nur diese eine sicherheit ich werde nie wieder zulassen das jemand viel macht ber mich hat deshalb mus ich lernen meine magie zu kontrollieren ich mus lernen zu kmpfen und zwar schnell wie mglich denn durch meinen angriff auf midas habe ich die anderen monarchen gegen mich aufgebracht sie verlangen meine auslieferung doch der mchtigste von ihnen steht auf meiner seite er wrde die welt fr mich brand setzen und ich fr ihn und wenn un da den augen der welt zu den bsen macht dann lasst sie brennen
9783499011542.0,28340,Die Rebellin,"Ihr habt meine Flügel gebrochen. Aber ihr werdet niemals mich brechen …  Ich musste fliehen. Es war die einzige Möglichkeit zu überleben. Doch von einem gefährlichen Ort zu flüchten, bedeutet nicht, dass man eine Zuflucht findet. Manchmal landet man nur an einem noch gefährlicheren Ort. Wie Annwyn. Das Reich der Fae. Ein Land voller Magie und Wunder, wo doch an jeder Ecke der Tod lauert. Denn meine goldene Haut macht mich hier zu einem Symbol der Rebellion, zu einer Gefahr für den grausamen König der Fae. Ich muss eine Möglichkeit finden, zurück nach Orea zu kommen, zurück zu dem Mann, den ich liebe – ohne bei dem Versuch zu sterben …    Durch Welten getrennt, durch Liebe verbunden. Band 5 der düster-romantischen Erfolgsserie.",2024.0,,730.0,736,https://media1.jpc.de/image/h320/front/0/9783499011542.jpg,Junge Erwachsene Fantasy Liebe,"['Kennedy, Raven Nirschl, Anita']",ihr habt meine flgel gebrochen aber ihr werdet niemals mich brechen ich musste fliehen e war die einzige mglichkeit zu berleben doch von einem gefhrlichen ort zu flchten bedeutet nicht das man eine zuflucht findet manchmal landet man nur einem noch gefhrlicheren ort wie annwyn da reich der fae ein land voller magie und wunder wo doch jeder ecke der tod lauert denn meine goldene haut macht mich hier zu einem symbol der rebellion zu einer gefahr fr den grausamen knig der fae ich mus eine mglichkeit finden zurck nach orea zu kommen zurck zu dem mann den ich liebe ohne bei dem versuch zu sterben durch welten getrennt durch liebe verbunden band der dsterromantischen erfolgsserie
9783499015991.0,28341,Die Befreite,"Alles begann mit Magie. Alles endet mit Magie.  Das epische Finale der düsteren Romantasy-Erfolgsserie. New-York-Times-Bestseller.  Die Fae führen Krieg gegen Orea. Sie überziehen das Land mit Blut und Magie. Und auch mich versuchen sie durch Magie zu brechen. Sie wollen mir meine Erinnerungen stehlen, mich zu einer Gefangenen in meinem eigenen Verstand machen. Doch das lasse ich nicht zu. Egal, wie viele Lügen sie mir erzählen, egal, wie viele Löcher sie in meinen Geist schlagen, eines werde ich nie vergessen. Ich bin Auren Turley. Und ich werde kämpfen. Für meine Freiheit. Für meine Freunde. Und für den Mann, den ich mehr liebe als das Leben selbst …",2025.0,,781.0,660,https://media1.jpc.de/image/h320/front/0/9783499015991.jpg,Fantasy Liebe,"['Kennedy, Raven Gerstner, Ulrike']",alles begann mit magie alles endet mit magie da epische finale der dsteren romantasyerfolgsserie newyorktimesbestseller die fae fhren krieg gegen orea sie berziehen da land mit blut und magie und auch mich versuchen sie durch magie zu brechen sie wollen mir meine erinnerungen stehlen mich zu einer gefangenen meinem eigenen verstand machen doch da lasse ich nicht zu egal wie viele lgen sie mir erzhlen egal wie viele lcher sie meinen geist schlagen eines werde ich nie vergessen ich bin auren turley und ich werde kmpfen fr meine freiheit fr meine freunde und fr den mann den ich mehr liebe al da leben selbst
9783446279834.0,28342,Lieben,"Emilia Roig steht für radikale Veränderung. Ob sie das Ende rassistischer Unterdrückung oder das Ende der patriarchalen Ehe einfordert, es treibt sie die Sehnsucht nach Befreiung und Gerechtigkeit. Auch »Lieben« ist ein Plädoyer für mehr Gerechtigkeit, denn die Liebe sollte für alle sein. In einer patriarchalen Gesellschaft aber beansprucht die romantische Liebe alle Aspekte dieser Form der Bindung für sich: Begehren, Eifersucht, Intimität, Abhängigkeit, Zärtlichkeit. In ihrem ersten Essay gewährt uns Emilia Roig tiefe Einblicke in die eigene Biografie und revolutioniert dabei unser Verständnis von der Liebe: als eine transformative Energie, die uns nicht nur mit unserer Familie und unseren Freunden, sondern mit allen Menschen, der Natur und dem Kosmos verbindet. Ihr neues Buch ist eine Einladung zu mehr Solidarität, Empathie und Mut.",2024.0,,126.0,846,https://media1.jpc.de/image/h320/front/0/9783446279834.jpg,Biografisches Gesellschaft Liebe,"['Roig, Emilia']",emilia roig steht fr radikale vernderung ob sie da ende rassistischer unterdrckung oder da ende der patriarchalen ehe einfordert e treibt sie die sehnsucht nach befreiung und gerechtigkeit auch lieben ist ein pldoyer fr mehr gerechtigkeit denn die liebe sollte fr alle sein einer patriarchalen gesellschaft aber beansprucht die romantische liebe alle aspekte dieser form der bindung fr sich begehren eifersucht intimitt abhngigkeit zrtlichkeit ihrem ersten essay gewhrt un emilia roig tiefe einblicke die eigene biografie und revolutioniert dabei unser verstndnis von der liebe al eine transformative energie die un nicht nur mit unserer familie und unseren freunden sondern mit allen menschen der natur und dem kosmos verbindet ihr neues buch ist eine einladung zu mehr solidaritt empathie und mut
9783736320840.0,28343,Icebreaker,"Seit ihrer Kindheit träumt Anastasia Allen davon, es ins Team USA und somit zu den Olympischen Spielen zu schaffen, und dank ihres Stipendiums an der University of California sowie eines strengen, aber perfekten Zeitplans ist die Eiskunstläuferin ihrem Traum so nah wie noch nie. Doch plötzlich muss eine der wenigen Eissporthallen des Campus geschlossen werden, und kurz darauf fällt auch noch Anastasias Eiskunstlaufpartner aus. Völlig unerwartete bietet ausgerechnet Nathan Hawkins, der beliebte und äusserst attraktive Captain des Eishockeyteams, ihr an, für diesen einzuspringen. Anastasia stimmt dem Angebot zu, doch sie kann sich keine weiteren Ablenkungen leisten - vor allem nicht in Form ihres neuen Partners, der ihr Herz mit jedem noch so kleinen Lächeln schneller schlagen lässt ...",2023.0,,560.0,795,https://media1.jpc.de/image/h320/front/0/9783736320840.jpg,Junge Erwachsene Liebe Sport Eiskunstlauf,"['Grace, Hannah Betzenbichler, Richard']",seit ihrer kindheit trumt anastasia allen davon e in team usa und somit zu den olympischen spielen zu schaffen und dank ihres stipendiums der university california sowie eines strengen aber perfekten zeitplans ist die eiskunstluferin ihrem traum nah wie noch nie doch pltzlich mus eine der wenigen eissporthallen de campus geschlossen werden und kurz darauf fllt auch noch anastasias eiskunstlaufpartner au vllig unerwartete bietet ausgerechnet nathan hawkins der beliebte und usserst attraktive captain de eishockeyteams ihr fr diesen einzuspringen anastasia stimmt dem angebot zu doch sie kann sich keine weiteren ablenkungen leisten vor allem nicht form ihres neuen partner der ihr herz mit jedem noch kleinen lcheln schneller schlagen lsst
9783499010330.0,28344,Frau Komachi empfiehlt ein Buch,"«Wonach suchen Sie?» Diese Frage stellt Sayuri Komachi allen Besuchern in ihrer kleinen Gemeindebibliothek in Tokio. Und sie meint die Frage durchaus im übertragenen Sinne. Denn die weise Bibliothekarin spürt genau, wonach die Menschen im Leben suchen: von der rastlosen Verkäuferin, die mit ihrem Job hadert, dem schüchternen Buchhalter, der davon träumt, ein Antiquitätengeschäft zu eröffnen, oder der frischgebackenen Mutter, die sich zwischen Beruf und Familie aufreibt … Sie alle befinden sich in einer Sackgasse. Und alle führt es früher oder später zu Frau Komachi in die Bibliothek. Ihre überraschenden Buchempfehlungen haben ungeahnte Folgen. Die Lektüre entpuppt sich als Katalysator für eine andere Denkweise und eröffnet neue Wege. Und letztlich hilft sie den Besuchern, ihre aktuelle Lebenskrise zu meistern. Denn Frau Komachi weiss: Bücher haben magische Kräfte und sind eine verlässliche Quelle der Inspiration.",2024.0,,285.0,926,https://media1.jpc.de/image/h320/front/0/9783499010330.jpg,Asien Japan Tokio Beruf Bibliothekar Gesellschaft Philosophie,"['Aoyama, Michiko Mangold, Sabine']",wonach suchen sie diese frage stellt sayuri komachi allen besuchern ihrer kleinen gemeindebibliothek tokio und sie meint die frage durchaus im bertragenen sinne denn die weise bibliothekarin sprt genau wonach die menschen im leben suchen von der rastlosen verkuferin die mit ihrem job hadert dem schchternen buchhalter der davon trumt ein antiquittengeschft zu erffnen oder der frischgebackenen mutter die sich zwischen beruf und familie aufreibt sie alle befinden sich einer sackgasse und alle fhrt e frher oder spter zu frau komachi die bibliothek ihre berraschenden buchempfehlungen haben ungeahnte folgen die lektre entpuppt sich al katalysator fr eine andere denkweise und erffnet neue wege und letztlich hilft sie den besuchern ihre aktuelle lebenskrise zu meistern denn frau komachi weiss bcher haben magische krfte und sind eine verlssliche quelle der inspiration
9783453361461.0,28345,Wie ein Stein im Geröll,"Anfang des 20. Jahrhunderts: Conxa verlässt mit dreizehn Jahren ihre Familie, um auf dem Hof ihrer kinderlosen Tante zu arbeiten. Das Leben in dem katalanischen Bergdorf ist entbehrungsreich, geprägt von den Rhythmen der Natur und festen Traditionen. Als sie ihre grosse Liebe Jaume heiratet und drei Kinder bekommt, erfährt Conxa ein bescheidenes Glück. Doch trotz der Abgeschiedenheit der Pyrenäen hält der Spanische Bürgerkrieg Einzug in ihre Welt und reisst Conxa mit sich wie einen Stein im Geröll.",2022.0,,207.0,503,https://media1.jpc.de/image/h320/front/0/9783453361461.jpg,Europa Spanien Katalonien Frau Historisches 20. Jh. Krieg Lebenserfahrung Liebe,"['Barbal, Maria Nottebaum, Heike']",anfang de jahrhunderts conxa verlsst mit dreizehn jahren ihre familie um auf dem hof ihrer kinderlosen tante zu arbeiten da leben dem katalanischen bergdorf ist entbehrungsreich geprgt von den rhythmen der natur und festen traditionen al sie ihre grosse liebe jaume heiratet und drei kinder bekommt erfhrt conxa ein bescheidenes glck doch trotz der abgeschiedenheit der pyrenen hlt der spanische brgerkrieg einzug ihre welt und reisst conxa mit sich wie einen stein im gerll
9783453427730.0,28347,Momente voller Glück,"Naya Clarkson ist Sozialarbeiterin mit Herz und Seele. Wie eine Löwin kämpft sie für die Jugendlichen ihres Wohnprojekts in Rhode Island, die ohne sie auf der Strasse stehen würden – ein Schicksal, das Naya nur zu gut versteht, auch wenn inzwischen die Ocean View Avenue zu ihrer zweiten Heimat geworden ist. Als die Straftaten und der Vandalismus zunehmen, geraten ihre Schützlinge ins Visier von Carter Sloan, einem Polizisten, für den es nur Gut und Böse gibt, und der Nayas Einsatz für die Kids nicht versteht. Doch Naya lässt nicht locker und entdeckt hinter der Fassade des strengen Detectives ein weiches Herz.",2024.0,,430.0,617,https://media1.jpc.de/image/h320/front/0/9783453427730.jpg,Liebe,"['Thompson, Ella']",naya clarkson ist sozialarbeiterin mit herz und seele wie eine lwin kmpft sie fr die jugendlichen ihres wohnprojekts rhode island die ohne sie auf der strasse stehen wrden ein schicksal da naya nur zu gut versteht auch wenn inzwischen die ocean view avenue zu ihrer zweiten heimat geworden ist al die straftaten und der vandalismus zunehmen geraten ihre schtzlinge in visier von carter sloan einem polizisten fr den e nur gut und bse gibt und der nayas einsatz fr die kid nicht versteht doch naya lsst nicht locker und entdeckt hinter der fassade de strengen detective ein weiches herz
9783328603719.0,28348,Das grosse Spiel,"Auf Makatea, einst ein vergessener Fleck im endlos blauen Pazifik, soll die Gesellschaft der Zukunft entstehen. Über Umwege und Gezeiten finden auf der Insel vier Menschen zusammen, deren Schicksale nachhaltig mit dem des Planeten verknüpft sind: Evelyne Beaulieu, die in den Tiefen des Ozeans taucht, um das geheimnisvolle Spiel der Riesenmanta zu entziffern. Ina Aroita, die die paradiesischen Strände nach Materialien für ihre Skulpturen abwandert – doch schon lange schwemmt das Meer nur noch Plastikmüll an. Und der verträumte Büchernarr Rafi Young und der visionäre Computernerd Todd Keane, deren Freundschaft an dem kühnen Versuch zu zerbrechen droht, eine neue Welt zu erschaffen, um sich vor dem Untergang der jetzigen zu retten. ",2024.0,,509.0,739,https://media1.jpc.de/image/h320/front/0/9783328603719.jpg,Natur Science-Fiction Technik Umwelt,"['Powers, Richard Bonné, Eva']",auf makatea einst ein vergessener fleck im endlos blauen pazifik soll die gesellschaft der zukunft entstehen ber umwege und gezeiten finden auf der insel vier menschen zusammen deren schicksale nachhaltig mit dem de planeten verknpft sind evelyne beaulieu die den tiefen de ozeans taucht um da geheimnisvolle spiel der riesenmanta zu entziffern ina aroita die die paradiesischen strnde nach materialien fr ihre skulpturen abwandert doch schon lange schwemmt da meer nur noch plastikmll und der vertrumte bchernarr rafi young und der visionre computernerd todd keane deren freundschaft dem khnen versuch zu zerbrechen droht eine neue welt zu erschaffen um sich vor dem untergang der jetzigen zu retten
9783462054095.0,28361,Vielleicht hat das Leben Besseres vor,"Eine junge Pastorin am Niederrhein, eine Mutter, die unermüdlich für ihr Kind kämpft, und eine Dorfgemeinschaft, die Schicksal spielt: Anne Gesthuysens neuer Roman ist da! In der kleinen Gemeinde Alpen am Niederrhein laufen die Vorbereitungen für das jährliche Spargelfest auf Hochtouren. Während die Zelte aufgebaut werden und der Chor rund um Ottilie Oymann über »diskriminierungssensible Sprache« in alten Liedtexten streitet, hat die Pastorin Anna von Betteray ganz andere Sorgen. Raffaela, ein Mädchen, das seit einem Unfall geistig behindert ist, liegt im Koma. Sie wurde bewusstlos aufgefunden, niemand weiss, was passiert ist. Umso mehr brodelt die Gerüchteküche. Wurde das Mädchen Opfer einer Gewalttat? Stecken Drogendealer oder Spargelstecher dahinter? Die Polizei folgt den spärlichen Spuren, das Dorf ermittelt eifrig mit. Auch ihre eigene Familie bereitet Anna Kummer: Ihre Schwester Maria kämpft mit ihrer Sucht und Ängsten, ihr Neffe Sascha sucht nach Halt, und ihre Mutter versucht ständig, sie zu verkuppeln. Als unvorhergesehene Ereignisse die Familien zusammenbringen, zeigt sich: Hoffnung kann blühen, wenn man es am wenigsten erwartet.",2024.0,,396.0,1157,https://media1.jpc.de/image/h320/front/0/9783462054095.jpg,Familie Beruf Pfarrer Frau,"['Gesthuysen, Anne']",eine junge pastorin niederrhein eine mutter die unermdlich fr ihr kind kmpft und eine dorfgemeinschaft die schicksal spielt anne gesthuysens neuer roman ist da der kleinen gemeinde alpen niederrhein laufen die vorbereitungen fr da jhrliche spargelfest auf hochtouren whrend die zelte aufgebaut werden und der chor rund um ottilie oymann ber diskriminierungssensible sprache alten liedtexten streitet hat die pastorin anna von betteray ganz andere sorgen raffaela ein mdchen da seit einem unfall geistig behindert ist liegt im koma sie wurde bewusstlos aufgefunden niemand weiss passiert ist umso mehr brodelt die gerchtekche wurde da mdchen opfer einer gewalttat stecken drogendealer oder spargelstecher dahinter die polizei folgt den sprlichen spuren da dorf ermittelt eifrig mit auch ihre eigene familie bereitet anna kummer ihre schwester maria kmpft mit ihrer sucht und ngsten ihr neffe sascha sucht nach halt und ihre mutter versucht stndig sie zu verkuppeln al unvorhergesehene ereignisse die familien zusammenbringen zeigt sich hoffnung kann blhen wenn man e wenigsten erwartet
